中文單位名稱,英文單位名稱,郵遞區號,地址,電話,POINT_X,POINT_Y
水源派出所,Shueiyuan   police  station ,972,花蓮縣秀林鄉水源村9鄰水源109號,03 8572083,306580.0065,2655473.698
銅門派出所,Tongmen  police  station,972,花蓮縣秀林鄉銅門村9鄰銅門65號,03 8641051,300317.985,2651267.476
北昌派出所,Beichang  police  station ,973,花蓮縣吉安鄉壽昌街6號,03 8569376,310238.5358,2653828.853
志學派出所,Jhihsyue  police  station ,974,花蓮縣壽豐鄉中山路2段238號,03 8661282,303992.2389,2644816.861
太昌派出所,Taichang  police station,973,花蓮縣吉安鄉吉安路1段37號,03 8569425,308524.7448,2654209.064
吉安派出所,Ji-an police  station,973,花蓮縣吉安鄉吉安村吉安路2段122號,03 8525894,307336.6757,2652198.324
水璉派出所,Shueilian  police  station,974,花蓮縣壽豐鄉水璉村3鄰水璉一街53號,03 8601011,307552.1753,2631165.688
仁里派出所,Renli  police  station,973,花蓮縣吉安鄉中正路1段38號,03 8527894,310364.2999,2651596.575
稻香派出所,Daosiang  police  station ,973,花蓮縣吉安鄉稻香路62號,03 8521340,307982.5847,2651068.075
豐田派出所,Fongtian  police  station,974,花蓮縣壽豐鄉豐山街1號,03 8651486,300347.5052,2638333.017
南華派出所,Nanhua  police  station,973,花蓮縣吉安鄉吉安路6段351巷10號,03 8521672,305429.2217,2648761.496
壽豐分駐所,Shoufong  Police  Station,974,花蓮縣壽豐鄉壽山路22號,03 8651337,301875.8749,2640717.75
光華派出所,Guanghua police station,973,花蓮縣吉安鄉南濱路1段459號,03 8423135,310733.698,2648880.3
新城分局,Sincheng   police  precinct,971,花蓮縣新城鄉中山路59號,03 8611204,316403.2713,2669234.632
和平派出所,Heping  police  station,972,花蓮縣秀林鄉和平村121號,03 8681034,325984.64,2689413.77
崇德派出所,Chongde  police  station,972,花蓮縣秀林鄉崇德村6鄰崇德82號,03 8621043,316258.2954,2673182.314
富世派出所,Fushih  police  station,972,花蓮縣秀林鄉富世村8鄰富世135號,03 8611344,313885.2907,2671563.901
天祥派出所,Tiansiang  police  station,972,花蓮縣秀林鄉富世村13鄰天祥22之1號,03 8691139,300229.891,2675466.529
合歡派出所,Hehuan  police  station,972,花蓮縣秀林鄉富世村19鄰關原20之1號,042 5991114,284429.332,2675699.398
秀林分駐所,Sioulin police station,972,花蓮縣秀林鄉秀林村12鄰秀林路69號,03 8611090,313452.2914,2668287.312
加灣派出所,Jiawan  police  station,972,花蓮縣秀林鄉景美村7鄰加灣128之6號,03 8260769,311915.7809,2664234.777
佳民派出所,Jiamin  police  station,972,花蓮縣秀林鄉佳民村8鄰佳民123號,03 8263274,311005.2583,2661149.608
新城派出所,Sincheng   police  station,971,花蓮縣新城鄉中山路59號,03 8611004,316403.2713,2669234.632
北埔派出所,Beipu police station,971,花蓮縣新城鄉北埔路271號,03 8262484,311363.8304,2658999.375
嘉里派出所,Jiali police station,971,花蓮縣新城鄉嘉里三街47號,03 8264135,311759.0616,2656981.257
玉里分局,Yuli  police  precinct,981,花蓮縣玉里鎮博愛路200號,03 8888568,282078.0056,2581606.871
立山派出所,Lishan police station,982,花蓮縣卓溪鄉立山村17鄰山里78號,03 8841501,281947.424,2591877.856
中平派出所,Zhongping police station,982,花蓮縣卓溪鄉太平村9鄰中興20之3號,03 8887357,282004.5073,2588001.934
東里派出所,Dongli police station,983,花蓮縣富里鄉東里村5鄰大庄路38號,03 8861114,281219.621,2574034.038
卓溪分駐所,Zhuoxi police station,982,花蓮縣卓溪鄉中正路69號,03 8886024,281053.051,2582664.176
卓樂派出所,Zhuole Police Station,982,花蓮縣卓溪鄉卓清村11鄰卓樂15號,03 8888150,277622.023,2577021.867
大禹派出所,Dayu police  station,981,花蓮縣玉里鎮大禹里21鄰大禹227號,03 8886025,283584.1734,2586457.321
三民派出所,Sanmin police station,981,花蓮縣玉里鎮三民里9鄰三民26號,03 8841496,285484.098,2591764.481
崙天派出所,Luntian police station,983,花蓮縣卓溪鄉古風村1鄰崙天5號,03 8846067,277103.6276,2568513.821
春日派出所,Chunri police  station,981,花蓮縣玉里鎮春日里11鄰神農74號,03 8871134,290490.5593,2594725.038
富里分駐所,Fuli  police station,983,花蓮縣富里鄉中山路132號,03 8831078,275347.718,2563422.129
觀音派出所,Guanyin police station,981,花蓮縣玉里鎮觀音里16鄰觀音14號,03 8851040,286622.436,2588138.723
竹田派出所,Zhutian police station,983,花蓮縣富里鄉竹田村1鄰東竹40號,03 8821044,278898.9451,2568720.328
樂合派出所,Lehe police station,981,花蓮縣玉里鎮樂合里12鄰樂合27號,03 8883384,284977.5768,2579628.492
玉里派出所,Yuli  police  station,981,花蓮縣玉里鎮博愛路200號,03 8882245,282078.0056,2581606.871
永豐派出所,Yongfeng police station,983,花蓮縣富里鄉豐南村4鄰永豐93之4號,03 8832669,277217.0246,2561245.693
鳳林分局,Fonglin police   precinct,975,花蓮縣鳳林鎮信義路37號,03 8762324,295967.4771,2626555.745
萬榮分駐所,Wanrong   police  station,979,花蓮縣萬榮鄉萬榮村1鄰萬榮14之1號,03 8751549,291797.2274,2623470.131
紅葉派出所,Hongye    police  station,979,花蓮縣萬榮鄉紅葉村1鄰紅葉11號,03 8871372,285198.2907,2599204.571
富源派出所,Fuyuan   police  station,977,花蓮縣豐濱鄉富源村9鄰中正路159號,03 8811014,288402.8589,2608303.404
西林派出所,Silin   police  station,979,花蓮縣萬榮鄉西林村8鄰西林130號,03 8771116,295040.2234,2633997.639
奇美派出所,Cimei    police  station,978,花蓮縣瑞穗鄉奇美村2鄰奇美20號,03 8991071,295663.6793,2599125.194
新社派出所,Sinshe    police  station,977,花蓮縣豐濱鄉新社村7鄰新社161號,03 8711329,304631.9656,2616474.578
舞鶴派出所,Wuhe   police  station   ,978,花蓮縣瑞穗鄉舞鶴村1鄰舞鶴59號,03 8872874,285973.142,2595012.666
港口派出所,Gangkou    police  station,977,花蓮縣豐濱鄉靜浦村10鄰靜浦10號,03 8781046,300857.1335,2596368.411
大富派出所,Dafu   police  station,976,花蓮縣光復鄉中山路1段23號,03 8731093,290038.4526,2611427.05
富田派出所,Futian   police  station,976,花蓮縣光復鄉中正路2段55號,03 8702623,295891.0148,2617346.992
豐濱分駐所,Fongbin    police  station,977,花蓮縣豐濱鄉三民路104號,03 8791148,303322.0984,2610638.218
長橋派出所,Changciao   police  station,975,花蓮縣鳳林鎮長橋路91號,03 8751314,292770.2408,2623137.318
瑞穗分駐所,Rueisuei   police  station,978,花蓮縣瑞穗鄉中正南路2號,03 8872057,288581.6639,2599385.675
山興派出所,Shansing   police  station,975,花蓮縣鳳林鎮山文路7號,03 8741014,300842.9204,2624812.942
光復分駐所,Guangfu   police  station,976,花蓮縣光復鄉中正路1段127號,03 8701074,293339.3769,2618047.875
南平派出所,Nanping   police  station,975,花蓮縣鳳林鎮自強路372號,03 8771594,296792.7571,2631065.535
鳳林派出所,Fonglin   police  station,975,花蓮縣鳳林鎮信義路37號,03 8762293,295967.4771,2626555.745
臺東縣警察局,Taitung County Police Bureau,950,臺東縣臺東市中山路268號,089 324534,265487.5668,2517254.33
臺東分局,Taitung Police Precinct,950,臺東縣臺東市桂林北路110號,089 322306,264821.07,2516532.56
中興派出所,Zhong-Xing Police Station,950,臺東縣臺東市博愛路373號,089 322127,265013.1449,2517096.51
公館派出所,Gong-Guan Police Station,951,臺東縣綠島鄉公館村69號,089 672564,300607.665,2508351.056
建蘭派出所,Jian-Lan Police Station,952,臺東縣蘭嶼鄉紅頭村50號,089 732650,307034.4675,2436497.152
東清派出所,Dong-Qing Police Station,952,臺東縣蘭嶼鄉東清村3號,089 732975,308316.472,2440006.702
朗島派出所,Lang-Dao Police Station,952,臺東縣蘭嶼鄉朗島村13號,089 732131,304648.8064,2442383.383
寶桑派出所,Bao-Sang Police Station,950,臺東縣臺東市四維路一段369號,089 322126,266278.59,2517220.98
南王派出所,Nan-Wang Police Station,950,臺東縣臺東市更生北路624號,089 223817,261834.5688,2520593.97
馬蘭派出所,Ma-Lan Police Station,950,臺東縣臺東市更生路678號,089 226492,264188.4108,2518446.199
豐里派出所,Feng-Li Police Station,950,臺東縣臺東市中華路3段126號,089 327815,262461.2158,2515092.775
綠島分駐所,Green-Island Police Station,951,臺東縣綠島鄉南寮村南寮158號,089 672521,298206.0421,2507608.109
富岡派出所,Fu-Gang Police Station,950,臺東縣臺東市松江路1段431號,089 281040,269884.8744,2521550.29
卑南分駐所,Bei-Nan Police Station,954,臺東縣卑南鄉賓朗村賓朗路440號,089 223820,259540.9615,2522878.025
知本派出所,Zhi-Ben Police Station,950,臺東縣臺東市大和路11號,089 512614,255903.2137,2511709.728
初鹿派出所,Chu-Lu Police Station,954,臺東縣卑南鄉初鹿村梅園路83號,089 571126,259449.2548,2528890.287
東興派出所,Dong-Xing Police Station,950,臺東縣臺東市中興路6段796號,089 381714,255163.9205,2518065.773
利嘉派出所,Li-Jia Police Station,954,臺東縣卑南鄉利嘉村利嘉路617號,089 382819,256693.3863,2519343.182
永樂派出所,Youg-Le Police Station,950,臺東縣臺東市正氣北路915號,089 227818,262683.0906,2517515.022
溫泉派出所,Wen-Quaon Police Station,950,臺東縣臺東市青海路4段343號,089 512379,254288.6476,2511986.797
蘭嶼分駐所,Orchid-lsland Police Station,952,臺東縣蘭嶼鄉椰油村椰油31號,089 732011,302888.6587,2439141.278
大武分局,Da-Wu Police Precinct,965,臺東縣大武鄉大武村大武街52號,089 791001,240271.076,2473220.974
達仁分駐所,Da-Ren Police Station,966,臺東縣達仁鄉安朔村復興路100號,089 702247,238071.8514,2466219.77
南田派出所,Nan-Tian Police Station,966,臺東縣達仁鄉安朔村復興路100號,089 702247,238071.8514,2466219.77
土坂派出所,Tu-Ban Police Station,966,臺東縣達仁鄉土坂村7鄰107號,089 761027,238243.298,2483885.323
新化派出所,Sin-Hua Police Station,966,臺東縣達仁鄉新化村1號,089 791749,235425.134,2475622.851
金峰分駐所,Jin-Fong Police Station,964,臺東縣金峰鄉嘉蘭村30號,089 751204,246159.0352,2499379.492
正興派出所,Jheng-Sing Police Station,964,臺東縣金峰鄉正興村51號,089 781364,249702.8197,2500511.479
台坂派出所,Tai-Ban Police Station,966,臺東縣達仁鄉台阪村1鄰13之2號,089 761047,241233.6141,2485345.684
大武派出所,Da-Wu Police Station,965,臺東縣大武鄉大武村大武街52號,089 791125,240271.076,2473220.974
森永派出所,Sen-Yong Police Station,966,臺東縣達仁鄉森永村森永6號,089 702297,236040.4731,2464350.075
太麻里分駐所,Tai-Ma-Li Police Station,963,臺東縣太麻里鄉泰和村太麻里街142號,089 781134,250504.0001,2501136.823
尚武派出所,Shang-Wu Police Station,965,臺東縣大武鄉尚武村客庄11號,089 791105,238983.475,2471282.292
多良派出所,Duo-Liang Police Station,963,臺東縣太麻里鄉多良村大溪262號,089 761368,244067.9878,2484802.097
金崙派出所,Jin-Lun Police Station,963,臺東縣太麻里鄉金崙村金崙439號,089 771086,246222.81,2492611.321
美和派出所,Mei-He Police Staion,963,臺東縣太麻里鄉美和村美和84之1號,089 512542,254431.0492,2509318.108
成功分局,Cheng-Kang Police Precinct,961,臺東縣成功鎮公民路87號,089 851001,288413.1353,2555333.254
忠孝派出所,Jhon-Shiao Police Station,961,臺東縣成功鎮成廣路9號,089 871444,291003.2036,2561888.278
都歷派出所,Du-Li Police Station,961,臺東縣成功鎮都歷路46號,089 841290,283848.74,2547127.849
東河分駐所,Dong-He Police Station,959,臺東縣東河鄉東河村南東河368號,089 896010,281180.516,2541003.339
竹湖派出所,Jhu-Hu Police Station,962,臺東縣長濱鄉寧埔村7號,089 801257,292586.8604,2571351.175
寧埔派出所,Ning-Pu Police Station,962,臺東縣長濱鄉寧埔村7號,089 801257,292586.8604,2571351.175
都蘭派出所,Du-Lan Police Station,959,臺東縣東河鄉都蘭村248號,089 531209,273491.2797,2530554.714
泰源派出所,Tai-Yuan Police Station,959,臺東縣東河鄉泰源村本部落281號,089 891014,279273.2341,2544071.209
新豐派出所,Sin-Fong Police Station,961,臺東縣成功鎮公民路87號,089 851054,288413.1353,2555333.254
長濱分駐所,Chang-Bin Police Station,962,臺東縣長濱鄉長濱村41號,089 831034,296453.9713,2579422.967
樟原派出所,Jhang-Yuan Police Station,962,臺東縣長濱鄉樟原村10號,089 881027,299323.1934,2590099.154
三間派出所,San-Jian Police Station,962,臺東縣長濱鄉樟原村10號,089 881027,299323.1934,2590099.154
關山分局,Guan-Shan Police Precinct,965,臺東縣關山鎮中正路27號,089 811001,266462.3693,2549613.668
武陵派出所,Wu-Ling Police Station ,953,臺東縣延平鄉武陵村明野路10號,089 551164,262074.1482,2541000.021
延平分駐所,Yan-Ping Police Station  ,953,臺東縣延平鄉桃源村74號,089 561245,258669.5479,2533491.024
鸞山派出所,Luan-Shan Police Station,953,臺東縣延平鄉鸞山村19號,089 568079,265586.3311,2533136.36
崁頂派出所,Kan-Ding Police Station,957,臺東縣海端鄉坎頂村中福路25號,089 811418,265001.504,2549355.439
瑞源派出所,Jun-Yuan Police Station,955,臺東縣鹿野鄉瑞源村文化路8號,089 581134,266263.556,2539537.163
瑞豐派出所,Jun-Feng Police Station,955,臺東縣鹿野鄉瑞豐村中山路171號,089 811419,264434.799,2542913.33
龍泉派出所,Long-Qian Police Station,957,臺東縣海端鄉廣原村龍泉路1號,089 861344,269624.579,2561434.451
錦安派出所,Jin-An Police Station,958,臺東縣池上鄉萬安村萬安路12號,089 862344,272458.16,2554745.812
利稻派出所,Li-Dao Police Station,957,臺東縣海端鄉利稻村文化路2號,089 938064,252501.619,2564960.92
向陽派出所,Shan-Iang Police Station,957,臺東縣海端鄉利稻村向陽路1號,988095763,248565.5442,2571760.318
關山派出所,Guan-Shan Police Station,956,臺東縣關山鎮中福里中正路27號,089 811284,266462.3693,2549613.668
霧鹿派出所,Wu-Lu Police Station ,957,臺東縣海端鄉霧鹿村霧鹿村1號,089 935024,254249.08,2563478.062
池上分駐所,Shi-Shang Police Station,958,臺東縣池上鄉中山路211號,089 862004,272383.432,2558110.308
海端分駐所,Hai-Duan Police Station,957,臺東縣海端鄉山界路17號,089 931354,268092.428,2555408.923
鹿野分駐所,Lu-Yeh Police Station ,955,臺東縣鹿野鄉中華路2段55號,089 551114,263925.8717,2534590.35
電光派出所,Tien-Kuang Police Station,956,臺東縣關山鎮電光里中興路42號,089 951041,267822.7698,2545099.184
紅葉派出所,Hong-Yea Police Station,953,臺東縣延平鄉紅葉村9號,089 561146,256466.7774,2532461.881
初來派出所,Chu-Lai Police Station,957,臺東縣海端鄉海端村初來路70號,089 931004,266617.7346,2558205.769
澎湖縣政府警察局,Penghu County Police Bureau,880,澎湖縣馬公市治平路36號,06 9272557,103598.2991,2608149.162
馬公分局,Magong Precinct,880,澎湖縣馬公市新生路201號,06 9273284,104640.3168,2608189.777
光明派出所,Guangming Police Station,880,澎湖縣馬公市新生路201號,06 9272542,104640.3168,2608189.777
啟明派出所,Ciming Police Station,880,澎湖縣馬公市臨海路33號,06 9272541,103389.72,2607357.82
文澳派出所,Wen-ao Police Station,880,澎湖縣馬公市東文里5號,06 9214622,105626.5467,2607416.619
東衛派出所,Dongwei Police Station,880,澎湖縣馬公市東衛里15號,06 9211318,107028.266,2607981.299
鎖港派出所,Suogang Police Station,880,澎湖縣馬公市鎖港里1559號,06 9951024,107157.868,2602920.118
虎井派出所,Hujing Police Station,880,澎湖馬公市虎井里9鄰75-2號,06 9291112,98581.274,2598962.973
隘門派出所,Aimen Police Station,885,澎湖縣湖西鄉隘門村1號,06 9210780,110947.6441,2607286.71
龍門派出所,Longmen Police Station,885,澎湖縣湖西鄉龍門村119之64號,06 9921434,114725.3235,2607022.02
湖西分駐所,Husi Police Station,885,澎湖縣湖西村77號,06 9921022,113014.192,2609654.62
沙港派出所,Shagang Police Station,885,澎湖縣湖西鄉沙港村138號,06 9210779,109380.9265,2611648.312
白沙分局,Baisha Precinct,884,澎湖縣白沙鄉後寮村7之9號,06 9932849,105454.3725,2618868.189
講美派出所,Jiangmei Police Station,884,澎湖縣白沙鄉講美村103號,06 9931501,106971.2808,2615066.853
