機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","鴻明藥局","彰化縣","溪湖鎮","平和街１９６號","楊鴻明","男","平和街和048820 185","Y"
"開業","慶華藥局","彰化縣","溪湖鎮","二溪路一段１４號","胡毓弘","男","048852441","Y"
"開業","西環藥局","彰化縣","溪湖鎮","太平里太平街191號","陳順洽","男","048810615","Y"
"開業","家興藥局","彰化縣","溪湖鎮","太平街２０３號","楊朝欽","男","048818898","N"
"開業","溪湖仁和藥局","彰化縣","溪湖鎮","員鹿路二段５６４號","羅文郎","男","048852438","N"
"開業","永林藥局","彰化縣","溪湖鎮","大竹里平和街142號","楊明泰","男","04-8826676","Y"
"開業","康健藥局","彰化縣","溪湖鎮","光平里彰水路三段388號","洪錦壕","男","04-8822549","Y"
"開業","福展藥局","彰化縣","溪湖鎮","湖西里西環路209號","蘇怡芳","女","04-8859918","Y"
"開業","凱侖藥局","彰化縣","溪湖鎮","西溪里員鹿路2段臨1號","羅志昌","男","04-8812278","Y"
"開業","丁丁藥局溪湖店","彰化縣","溪湖鎮","溪西里員鹿路2段431號","洪瑋駿","男","04-8819508",""
"開業","正光藥局溪湖店","彰化縣","溪湖鎮","大竹里平和街202.204號","柯盛凱","男","04-8825138","Y"
"開業","樺霖保健藥局","彰化縣","溪湖鎮","光平里彰水路3段376號","蔣心怡","女","04-8613668","Y"
"開業","大昌藥局","彰化縣","溪湖鎮","光華里太平街22號","高美麗","女","04-8612122","N"
"開業","志成藥局","彰化縣","溪湖鎮","平和里彰水路3段243號","章貴筌","男","04-8853528","Y"
"開業","安安藥局","彰化縣","溪湖鎮","光平里彰水路三段363號","陳招興","男","04-8850525","Y"
"開業","溪湖華恩保健藥局","彰化縣","溪湖鎮","東寮里青雅路39號","王琬筠","女","04-8817575","Y"
"開業","一心藥局","彰化縣","溪湖鎮","大突里大公路193號","莊依菁","女","04-8851376","Y"
"開業","惠康藥局","彰化縣","溪湖鎮","光平里彰水路3段492-1號","張文賢","男","04-8859956","Y"
"開業","東環藥局","彰化縣","溪湖鎮","湖東里湖東街81巷70-3、70-4、70-5號","巫佩頤","女","04-8820001","Y"
"開業","溪湖藥局","彰化縣","溪湖鎮","光華里西環路365、371號1樓","許涵寧","女","04-8818617","Y"
"開業","平和藥局","彰化縣","溪湖鎮","平和里彰水路三段277、279號1樓","呂豐有","男","04-8816882","Y"
"開業","萬聯藥業有限公司","彰化縣","溪湖鎮","平和里平等街41號1樓","許再旺","男","04-8812200","N"
"開業","賴藥局","彰化縣","大村鄉","中山路一段５０號","賴哲忠","男","04-8356786","N"
"開業","天德藥師藥局","彰化縣","大村鄉","擺塘村中正西路61號","蔡忠鑫","男","8525256","Y"
"開業","誠品藥局","彰化縣","大村鄉","大村村茄苳路1段233號","謝東良","男","04-8529206","Y"
"開業","五行藥局","彰化縣","大村鄉","黃厝村12鄰山腳路2-26號","黃美嫆","女","04-8527603","Y"
"開業","福井藥局","彰化縣","大村鄉","大村村中正西路398號","黃思儒","男","04-8525328","Y"
"開業","埔鹽藥局","彰化縣","埔鹽鄉","埔鹽村彰水路二段8號1樓","鄭政欣","男","04-8659655","Y"
"開業","福氣藥局","彰化縣","埔鹽鄉","好修村中正路229號1樓","黃泊瑜","男","04-8657735","Y"
"開業","石埤藥局","彰化縣","埔鹽鄉","石埤村番金路80之16號","蔡金村","男","04-8655146","Y"
"開業","侯藥師藥局","彰化縣","埔鹽鄉","好修村中正路206號","侯華生","男","04-8651837","Y"
"開業","萬禾藥局","彰化縣","田中鎮","中潭里員集路3段277號","周銘正","男","04-8742242","Y"
"開業","大安藥局","彰化縣","田中鎮","北路里新福路57號","李東益","男","048752201","Y"
"開業","田中啄木鳥藥局","彰化縣","田中鎮","南路里員集路2段266號","許舒雁","女","04-8746468","Y"
"開業","正益藥局","彰化縣","田中鎮","北路里新福路53巷13號1樓","吳正益","男","04-8761001","Y"
"開業","景平藥局","彰化縣","田中鎮","西路里中州路1段276號","李昭怡","女","04-8760468","Y"
"開業","祥品藥局","彰化縣","田中鎮","北路里福安路308號","楊立豪","男","04-8762311","Y"
"開業","田中藥局","彰化縣","田中鎮","北路里新生街150巷2號","張閔傑","男","04-8761988","Y"
"開業","仁春藥局","彰化縣","田中鎮","員集路二段453、455號","蕭輔元","男","048742409","Y"
"開業","安鑠藥局","彰化縣","田中鎮","和平路７６０號","程永杰","男","048748728","Y"
"開業","田中弘大藥局","彰化縣","田中鎮","南北街７９號","陳俊榮","男","04-8754614、048756170","N"
"開業","井田藥局","彰化縣","田中鎮","中南路二段511號","曾𢽕昇","男","04-8740453","Y"
"開業","田中中興藥局","彰化縣","田中鎮","斗中路一段５４號","陳文義","男","048742483","Y"
"開業","明輝藥局","彰化縣","田中鎮","東路里新生街87號","楊益輝","男","048740 433","Y"
"開業","大眾藥局","彰化縣","田中鎮","斗中路一段142號","郭育宏","男","04-8749723","Y"
"開業","台丞藥局","彰化縣","北斗鎮","新政里光復路197號","白竫萍","女","04-8873311","Y"
"開業","佑田藥局","彰化縣","北斗鎮","新政里中華路247號","鄭聖勳","男","04-8783173","Y"
"開業","喜達康藥局","彰化縣","北斗鎮","新政里中正路151號1樓","賴喜旺","男","04-8877028","Y"
"開業","北斗啄木鳥藥局","彰化縣","北斗鎮","文昌里復興路269號","林良芸","女","04-8875611","Y"
"開業","丁丁藥局北斗店","彰化縣","北斗鎮","西安里斗苑路二段30號","曹政揚","男","04-8873032","Y"
"開業","沛廣藥局","彰化縣","北斗鎮","新政里中華路230號","張文姿","女","04-8781769","N"
"開業","維德藥局","彰化縣","北斗鎮","居仁里復興路18號","葉謹誠","男","04-8889033","Y"
"開業","惠生大藥局","彰化縣","北斗鎮","西德里中華路291號","陳秋燕","女","04-8874041","Y"
"開業","北斗福倫藥局","彰化縣","北斗鎮","西德里斗苑路1段425、427號","劉榮豐","男","8886618","Y"
"開業","希賢藥局","彰化縣","北斗鎮","斗苑路一段31號","許麗卿","女","04-8781025","Y"
"開業","宏藥局","彰化縣","北斗鎮","復興路六六號","胡建誌","男","04-8882466","Y"
"開業","仁信藥局","彰化縣","北斗鎮","新政里中正路137號","陳美珠","女","04-8873357","Y"
"開業","九和藥局","彰化縣","北斗鎮","西德里斗苑路一段290號","杞大宇","男","04-8875039","Y"
"開業","北斗仁和藥局","彰化縣","北斗鎮","光復路１８２號","劉玲瑤","女","048880163","Y"
"開業","杏安藥局","彰化縣","北斗鎮","中華路1０1號","顏昭賢","男","04-8875563、04-8880727","Y"
"開業","春安藥局","彰化縣","北斗鎮","新市街４６號","劉苗冬","女","04-8882546","Y"
"開業","北斗南興藥局","彰化縣","北斗鎮","宮前街６之１號","陳昭聰","男","04-8877876","N"
"開業","台光藥品股份有限公司","彰化縣","北斗鎮","中山路二段341號","林永昌","男","04-8882666","N"
"開業","華樺生技藥品股份有限公司","彰化縣","田尾鄉","饒平村中山路一段94之2號2樓","賴銘崇","男","04-8835007",""
"開業","和成藥局","彰化縣","田尾鄉","中正路三段２５３號","王世宗","男","048227360","Y"
"開業","田尾藥局","彰化縣","田尾鄉","饒平村光復路2段669號","盧慕恩","女","04-8836725","Y"
"開業","溪畔藥局","彰化縣","田尾鄉","溪畔村中山路2段397號","陳怡君","女","04-8239016","Y"
"開業","禾欣藥局","彰化縣","田尾鄉","田尾村中山路一段539號","黃芯蘭","女","04-8830800","Y"
"開業","祐幼藥局","彰化縣","埤頭鄉","彰水路3段496號","張倍嘉","男","04-8911910","Y"
"開業","埤頭貓頭鷹藥局","彰化縣","埤頭鄉","斗苑西路230號1樓","張炳城","男","04-8921011","Y"
"開業","堃泰中西藥局","彰化縣","埤頭鄉","合興村斗苑西路267號","許朝富","男","04-8928798","Y"
"開業","中榮堂中西藥局","彰化縣","溪州鄉","中山路三段三六七號","張淑清","女","04-8895636","Y"
"開業","成記大藥局","彰化縣","溪州鄉","溪州村中山路三段300號","胡士哲","男","04-8891788","Y"
"開業","一成藥局","彰化縣","溪州鄉","民生路一段５２號","吳永森","男","04-8803949","N"
"開業","呂藥局","彰化縣","溪州鄉","中興路１號","呂森銘","男","048895552","Y"
"開業","仁安藥局","彰化縣","溪州鄉","中央路二段９４號","吳妙華","女","048895885","N"
"開業","杉村藥局","彰化縣","溪州鄉","溪州村中央路３段３５７號","鐘佳良","男","048895085","N"
"開業","益興藥局","彰化縣","溪州鄉","大莊村中山巷27號","鄭淮品","男","04-8802581","Y"
"開業","陳藥師中西藥局","彰化縣","溪州鄉","中山路三段三二二號","陳錫鍠","男","04-8895300","Y"
"開業","宏吉藥局","彰化縣","竹塘鄉","竹塘村仁愛街50號","詹益智","男","04-8976709","Y"
"開業","上明藥局","彰化縣","竹塘鄉","竹塘村竹塘街66號","李佳靜","女","04-8970600","Y"
"開業","竹塘健保藥局","彰化縣","竹塘鄉","竹塘村文化街50號","莊怡平","女","04-8976180","Y"
"開業","竹塘張藥局","彰化縣","竹塘鄉","竹塘村中興街56號","張勝傑","男","04-8972216","Y"
"開業","永全藥局","彰化縣","二林鎮","二溪路一段18號","周春香","女","04-8958878","Y"
"開業","長頸鹿藥局","彰化縣","二林鎮","大成路一段137號","莊宗葆","男","04-8952453","Y"
"開業","二林福倫藥局","彰化縣","二林鎮","豐田里斗苑路4段669、671號","許尹貞","女","04-8956818","Y"
"開業","慈光藥局","彰化縣","二林鎮","儒林路二段360號","劉揚仁","男","048960075","N"
"開業","慈生藥局","彰化縣","二林鎮","二溪路六段４５２號","謝來旺","男","048682287","Y"
"開業","育民健保藥局","彰化縣","二林鎮","東和里新生路72號","許惠惇","女","04-8960947","Y"
"開業","尚禾藥局","彰化縣","二林鎮","西平里中山路230號","胡喬榆","女","","Y"
"開業","二林順順藥局","彰化縣","二林鎮","仁愛路451號","馬婉瑜","女","04-8951351","N"
"開業","新杏林藥局","彰化縣","二林鎮","東和里斗苑路5段260號","李岳憲","男","04-8953863","Y"
"開業","加佳藥局","彰化縣","二林鎮","東和里仁愛路678號1樓","謝佳利","女","04-8963080","Y"
"開業","康好藥局二林店","彰化縣","二林鎮","南光里大成路一段561號","翁啟士","男","04-8966015","Y"
"開業","二林貓頭鷹藥局","彰化縣","二林鎮","東和里中正路24、26號","薛嬋姮","女","048952299","Y"
"開業","嘉信藥局","彰化縣","二林鎮","西平里中山路140號","王中正","男","04-8954029","Y"
"開業","二林藥局","彰化縣","二林鎮","斗苑路五段39號","李易哲","男","04-8950010","Y"
"開業","美美藥局","彰化縣","二林鎮","儒林路二段308號1樓","許詩佳","女","04-8958789","Y"
"開業","小博士藥局","彰化縣","二林鎮","斗苑路四段七00號","王雪華","女","04-8957775","Y"
"開業","丁丁藥局二林店","彰化縣","二林鎮","後厝里斗苑路4段409號","吳寶鳳","女","048964743","N"
"開業","台明藥局","彰化縣","二林鎮","斗苑路五段２１３號","曾維英","女","048950970","Y"
"開業","博仁大藥局","彰化縣","二林鎮","挖子路1２號","邱世權","男","048682968","N"
"開業","順順藥局","彰化縣","大城鄉","東城村東平路63-1號","康順馭","男","","Y"
"開業","芳苑藥局","彰化縣","芳苑鄉","芳苑村斗苑路芳苑段194巷17號","彭進富","男","04-8986538","N"
"開業","新鎮安藥局","彰化縣","芳苑鄉","仁愛村斗苑路芳苑段184號1樓","陳昱丞","男","04-8986537","Y"
"開業","明吉中藥房","彰化縣","二水鄉","倡和村員集路1段111號","汪拓良","男","8793450",""
"開業","安濟藥局","彰化縣","二水鄉","員集路3段640號","林瓊雲","女","048792593","Y"
"開業","安利藥局","彰化縣","二水鄉","光化村員集路4段3號","黃耿佑","男","04-8794933","Y"
"開業","豐源藥局","彰化縣","二水鄉","光化村員集路四段56號","黃淑琴","女","048-796832","Y"
"開業","長春藥局","彰化縣","二水鄉","文化村光文路103號","張景富","男","04-8795289","Y"
"開業","福倫藥局","南投縣","南投市","南陽路３４５號","柳雅倫","女","0 0 0","Y"
"開業","詠聖專業藥局","南投縣","南投市","中山街205","謝佳蓉","女","","Y"
"開業","宏嘉藥局","南投縣","南投市","彰南路一段１１１４號","范美琴","女","0 0 0","Y"
"開業","彰芳藥局","南投縣","南投市","民生街９號","張玲端","女","0 0 0","N"
"開業","博仁藥局","南投縣","南投市","彰南路二段６００之２號","林復原","男","049250 889","Y"
"開業","聖恩藥局","南投縣","南投市","營北里中正路236號1樓","簡楊新","男","049-2316366、049324 832","Y"
"開業","富安藥局","南投縣","南投市","大同南街１０３號","李佩芬","女","049225 700","N"
"開業","鶴益藥局","南投縣","南投市","八卦路1269號","張鶴耀","男","049291 743","N"
"開業","南投藥局","南投縣","南投市","民族路２８６號","潘志宏","男","049-222607","Y"
"開業","弘昌藥局","南投縣","南投市","南崗一路８５號","張釜堯","男","049228 902","Y"
"開業","振興藥局","南投縣","南投市","平和街８８號","廖本佑","男","049-224894","N"
"開業","醫安藥局","南投縣","南投市","民權街七二巷七號","陳哲雄","男","","N"
"開業","全國藥局","南投縣","南投市","崇文里彰南路一段１１００號","謝筱萍","女","0 0 0","N"
"開業","慈德堂藥局","南投縣","南投市","康壽里中山街３１４號","葉浩佑","男","049-235126","N"
"開業","慈德堂藥局","南投縣","南投市","康壽里中山街３１４號","葉浩佑","男","049-235126","N"
"開業","高萌藥局","南投縣","南投市","祖祠路１２９號","黃高明","男","0 0 0","N"
"開業","明安大藥局","南投縣","南投市","復興路487、489號","盧威書","男","049-2248922","Y"
"開業","健美藥局","南投縣","南投市","民權街98號","黃文勇","男","","Y"
"開業","和康藥局","南投縣","南投市","復興路75-1號","林宏益","男","049-2227008","Y"
"開業","南陽健寶藥局","南投縣","南投市","南陽路477號","童浩輝","男","","Y"
"開業","樂家藥局","南投縣","南投市","民族路105號1樓","傅麗媛","女","049-2207007","Y"
